neighborhood,stationID,stationName,latitude,longitude,eventCount,types,time,value
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/6/18 8:00,23
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/6/18 8:00,6
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/6/18 9:00,26
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/6/18 9:00,3
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/6/18 10:00,28
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/6/18 10:00,1
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/6/18 11:00,27
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/6/18 11:00,2
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/6/18 0:00,19
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/6/18 0:00,10
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/6/18 13:00,26
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/6/18 13:00,5
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/6/18 14:00,16
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/6/18 14:00,15
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/6/18 15:00,17
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/6/18 15:00,14
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/6/18 16:00,25
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/6/18 16:00,6
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/6/18 17:00,22
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/6/18 17:00,9
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/6/18 18:00,22
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/6/18 18:00,9
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/6/18 19:00,20
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/6/18 19:00,11
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/6/18 20:00,21
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/6/18 20:00,10
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/6/18 21:00,23
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/6/18 21:00,8
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/6/18 22:00,21
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/6/18 22:00,10
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/6/18 23:00,20
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/6/18 23:00,11
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/6/18 12:00,30
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/6/18 12:00,1
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 1:00,17
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 1:00,14
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 2:00,15
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 2:00,16
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 3:00,15
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 3:00,16
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 4:00,15
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 4:00,16
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 5:00,15
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 5:00,16
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 6:00,15
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 6:00,16
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 7:00,15
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 7:00,16
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 8:00,14
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 8:00,17
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 9:00,15
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 9:00,16
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 10:00,18
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 10:00,13
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 11:00,21
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 11:00,10
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 0:00,18
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 0:00,13
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 13:00,26
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 13:00,5
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 14:00,24
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 14:00,6
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 15:00,27
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 15:00,4
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 16:00,31
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 16:00,0
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 17:00,31
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 17:00,0
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 18:00,30
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 18:00,1
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 19:00,30
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 19:00,1
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 20:00,28
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 20:00,3
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 21:00,31
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 21:00,0
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 22:00,31
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 22:00,0
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 23:00,30
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 23:00,1
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/7/18 12:00,29
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/7/18 12:00,2
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 1:00,26
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 1:00,5
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 2:00,26
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 2:00,5
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 3:00,25
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 3:00,6
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 4:00,25
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 4:00,6
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 5:00,25
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 5:00,6
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 6:00,25
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 6:00,6
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 7:00,24
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 7:00,7
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 8:00,24
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 8:00,7
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 9:00,21
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 9:00,9
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 10:00,24
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 10:00,6
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 11:00,29
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 11:00,1
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 0:00,30
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 0:00,1
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 13:00,9
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 13:00,21
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 14:00,15
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 14:00,15
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 15:00,9
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 15:00,21
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 16:00,12
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 16:00,18
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 17:00,22
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 17:00,8
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 18:00,22
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 18:00,8
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 19:00,22
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 19:00,8
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 20:00,22
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 20:00,8
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 21:00,22
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 21:00,8
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 22:00,21
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 22:00,9
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 23:00,21
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 23:00,9
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/8/18 12:00,30
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/8/18 12:00,0
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/9/18 1:00,20
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/9/18 1:00,10
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/9/18 2:00,20
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/9/18 2:00,10
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/9/18 3:00,21
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/9/18 3:00,9
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/9/18 4:00,21
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/9/18 4:00,9
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/9/18 5:00,17
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/9/18 5:00,13
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/9/18 6:00,3
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/9/18 6:00,27
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/9/18 7:00,5
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/9/18 7:00,25
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/9/18 8:00,10
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/9/18 8:00,20
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/9/18 9:00,29
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/9/18 9:00,1
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/9/18 0:00,21
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/9/18 0:00,9
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/13/18 14:00,7
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/13/18 14:00,24
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/13/18 15:00,9
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/13/18 15:00,21
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/13/18 16:00,4
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/13/18 16:00,26
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/13/18 17:00,6
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/13/18 17:00,25
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/13/18 18:00,7
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/13/18 18:00,24
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/13/18 19:00,0
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/13/18 19:00,30
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/13/18 20:00,2
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/13/18 20:00,29
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/13/18 21:00,0
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/13/18 21:00,31
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/13/18 22:00,3
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/13/18 22:00,28
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/13/18 23:00,3
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/13/18 23:00,28
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/14/18 1:00,0
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/14/18 1:00,31
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/14/18 2:00,2
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/14/18 2:00,29
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/14/18 3:00,1
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/14/18 3:00,29
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/14/18 4:00,1
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/14/18 4:00,29
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/14/18 6:00,1
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/14/18 6:00,29
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/14/18 7:00,1
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/14/18 7:00,29
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/14/18 8:00,0
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/14/18 8:00,30
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/14/18 9:00,5
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/14/18 9:00,25
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/14/18 10:00,16
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/14/18 10:00,15
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/14/18 0:00,4
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/14/18 0:00,27
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/14/18 14:00,30
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/14/18 14:00,1
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/14/18 15:00,26
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/14/18 15:00,3
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/14/18 16:00,18
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/14/18 16:00,11
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/14/18 18:00,20
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/14/18 18:00,9
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/14/18 19:00,19
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/14/18 19:00,9
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/14/18 20:00,21
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/14/18 20:00,7
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/14/18 21:00,24
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/14/18 21:00,4
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/14/18 22:00,25
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/14/18 22:00,4
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/14/18 12:00,31
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,docks,4/14/18 12:00,0
Greenwich Village,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,3817,bikes,4/15/18 2:00,15
